timestamp,product_id,product_category,warehouse_location,inventory_level,units_sold,unit_price,lead_time_days,restock_quantity,promotion_flag,temperature_celsius,humidity_percent,truck_arrival_delay_mins,demand_forecast
2024-05-05,P006,FMCG,WH01,75,33,320.79,2,259,1,17.85,74.48,26,29
2024-05-06,P001,FMCG,WH01,253,33,319.81,13,299,0,29.47,57.94,89,28
2024-05-07,P002,Electronics,WH02,305,38,96.97,12,11,0,39.23,79.67,97,34
2024-05-08,P006,Electronics,WH01,340,32,128.34,2,183,0,33.88,64.64,117,32
2024-05-09,P010,Home Goods,WH03,200,21,57.4,8,238,0,20.07,48.98,1,20
2024-05-10,P005,FMCG,WH04,331,37,89.28,13,121,0,37.57,35.52,87,37
2024-05-11,P002,Electronics,WH01,256,35,268.48,9,142,0,29.62,77.08,40,33
2024-05-12,P004,Apparel,WH01,325,26,478.28,3,30,0,32.97,50.6,36,26
2024-05-13,P002,Apparel,WH03,214,29,183.69,11,56,0,17.78,45.6,54,27
2024-05-14,P001,FMCG,WH04,136,37,179.69,14,118,1,23.83,62.98,52,33
2024-05-15,P002,Electronics,WH01,343,29,382.5,14,114,1,23.84,65.27,116,31
2024-05-16,P010,Apparel,WH05,338,31,262.83,8,5,0,17.03,70.31,58,30
2024-05-17,P010,FMCG,WH01,358,28,97.59,5,170,0,27.79,63.83,41,24
2024-05-18,P008,Apparel,WH03,263,33,261.95,12,10,1,20.23,64.56,80,34
2024-05-19,P004,FMCG,WH02,73,36,447.51,11,299,1,30.26,47.8,80,38
2024-05-20,P009,FMCG,WH05,320,28,165.17,14,142,0,25.54,76.52,3,25
2024-05-21,P003,Apparel,WH02,76,29,396.44,11,88,1,30.9,67.16,41,26
2024-05-22,P004,FMCG,WH02,264,29,499.48,5,295,0,36.19,39.25,79,25
2024-05-23,P007,Electronics,WH01,380,31,26.69,2,201,1,24.01,73.43,72,31
2024-05-24,P004,Electronics,WH03,352,28,260.28,4,230,0,18.85,47.33,69,24
2024-05-25,P002,Apparel,WH04,326,32,117.17,10,116,1,21.45,64.65,104,32
2024-05-26,P010,Electronics,WH01,272,36,276.35,8,215,0,36.02,47.69,10,39
2024-05-27,P001,Electronics,WH05,246,25,294.68,1,181,0,27.16,38.43,33,25
2024-05-28,P008,Home Goods,WH03,464,29,388.07,10,208,0,23.47,74.25,5,25
2024-05-29,P009,Electronics,WH04,393,30,225.05,14,172,0,22.76,43.2,87,32
2024-05-30,P001,FMCG,WH02,203,25,145.03,11,249,1,30.56,66.05,69,25
2024-05-31,P005,FMCG,WH02,357,25,344.99,1,255,0,31.13,37.56,67,24
2024-06-01,P002,Home Goods,WH04,254,28,447.36,10,217,0,36.31,59.7,34,24
2024-06-02,P002,Apparel,WH04,327,34,46.18,8,243,1,18.46,35.15,85,33
2024-06-03,P003,FMCG,WH04,88,37,99.13,7,84,1,37.72,50.18,10,37
2024-06-04,P008,FMCG,WH01,376,24,310.28,14,138,1,36.17,40.96,39,26
2024-06-05,P001,Home Goods,WH04,422,35,401.44,6,229,1,29.8,54.4,64,30
2024-06-06,P003,Home Goods,WH01,335,36,244.03,1,287,0,34.85,62.05,4,40
2024-06-07,P009,Home Goods,WH04,444,31,250.08,14,242,0,16.17,70.45,57,27
2024-06-08,P009,Home Goods,WH05,193,36,192.05,1,138,1,38.78,70.12,68,35
2024-06-09,P006,Electronics,WH04,182,28,474.58,3,156,1,34.13,74.08,55,28
2024-06-10,P008,FMCG,WH05,260,27,332.71,9,231,1,31.93,59.38,11,29
2024-06-11,P005,Home Goods,WH05,268,27,362.53,8,112,0,17.46,76.6,69,31
2024-06-12,P001,Apparel,WH02,223,37,227.39,14,68,1,32.83,76.28,3,33
2024-06-13,P007,Apparel,WH05,418,31,455.88,9,116,1,28.78,51.61,71,31
2024-06-14,P009,FMCG,WH05,421,33,54.95,5,234,0,39.8,65.53,62,29
2024-06-15,P005,Home Goods,WH05,328,24,274.27,4,248,1,28.49,76.56,7,24
2024-06-16,P001,FMCG,WH02,185,29,349.6,1,246,1,28.0,45.96,101,31
2024-06-17,P006,Electronics,WH04,137,39,211.18,12,135,1,24.6,55.1,32,36
2024-06-18,P001,Apparel,WH02,336,31,442.14,3,284,1,36.83,62.25,24,29
2024-06-19,P008,Home Goods,WH04,433,26,177.75,10,52,0,22.11,54.83,116,24
2024-06-20,P003,Apparel,WH02,112,26,405.34,11,113,1,26.57,53.63,51,29
2024-06-21,P009,Home Goods,WH01,320,41,327.33,5,212,0,37.5,58.56,43,38
2024-06-22,P009,Electronics,WH01,359,35,336.45,5,174,0,17.0,50.33,15,30
2024-06-23,P001,Electronics,WH01,450,31,398.67,5,244,0,26.54,45.57,98,28
2024-06-24,P003,Home Goods,WH03,266,30,21.06,1,213,1,27.88,49.77,46,29
2024-06-25,P009,Apparel,WH01,389,30,32.27,9,226,1,32.95,43.66,107,32
2024-06-26,P003,Home Goods,WH05,338,29,71.95,5,215,0,38.42,78.43,100,31
2024-06-27,P003,FMCG,WH04,79,35,76.06,14,207,1,35.22,66.81,95,34
2024-06-28,P002,Electronics,WH04,286,35,466.96,11,195,0,32.64,57.52,51,30
2024-01-01,P004,Home Goods,WH05,127,39,25.39,7,253,1,16.39,67.84,37,34
2024-01-02,P002,Home Goods,WH02,141,32,490.4,3,226,0,31.12,45.73,32,32
2024-01-03,P010,Electronics,WH03,103,26,105.88,7,147,1,39.09,54.79,87,24
2024-01-04,P002,FMCG,WH05,323,28,252.21,7,85,1,20.77,63.95,46,23
2024-01-05,P002,Apparel,WH04,278,32,237.66,5,144,0,38.05,42.66,17,36
2024-01-06,P008,Home Goods,WH01,154,30,60.83,3,31,1,29.25,60.29,32,25
2024-01-07,P009,Home Goods,WH03,322,31,263.17,6,245,0,31.73,32.47,61,33
2024-01-08,P010,FMCG,WH01,380,33,17.9,6,234,0,31.94,55.02,26,32
2024-01-09,P008,FMCG,WH02,374,25,269.03,12,252,0,17.43,50.25,71,28
2024-01-10,P005,Electronics,WH05,263,33,405.08,11,74,1,29.78,46.16,42,30
2024-01-11,P009,Electronics,WH02,233,31,459.69,14,65,0,24.54,46.38,8,33
2024-01-12,P004,Electronics,WH05,218,21,470.0,12,115,1,22.75,73.81,99,24
2024-01-13,P003,Electronics,WH04,364,23,208.63,6,280,1,39.72,54.23,74,24
2024-01-14,P003,FMCG,WH05,184,27,64.53,13,4,0,33.41,33.47,41,30
2024-01-15,P008,Electronics,WH05,155,55,10.82,11,112,0,31.42,34.82,89,54
2024-01-16,P007,FMCG,WH03,407,25,116.33,13,83,1,19.07,38.98,94,26
2024-01-17,P001,Home Goods,WH01,487,28,239.61,5,271,1,38.1,67.85,60,23
2024-01-18,P007,Home Goods,WH02,57,26,274.71,4,231,0,20.96,56.62,50,22
2024-01-19,P001,Home Goods,WH02,107,26,427.44,11,48,0,16.61,57.21,47,21
2024-01-20,P001,FMCG,WH04,184,26,478.33,8,288,0,24.71,49.22,66,30
2024-01-21,P010,FMCG,WH01,97,37,289.82,12,32,1,22.48,45.25,47,38
2024-01-22,P008,Electronics,WH01,407,27,295.67,14,21,1,19.97,33.86,61,27
2024-01-23,P006,Apparel,WH04,335,26,483.1,10,209,0,29.87,55.41,75,24
2024-01-24,P002,Home Goods,WH02,97,36,225.55,13,45,0,19.87,75.79,21,36
2024-01-25,P003,Apparel,WH03,52,28,183.89,14,51,1,19.37,55.31,0,25
2024-01-26,P004,Home Goods,WH02,155,33,200.56,9,184,1,28.58,68.12,36,36
2024-01-27,P004,Electronics,WH01,313,30,306.64,9,57,0,25.74,63.63,44,27
2024-01-28,P010,FMCG,WH03,330,25,340.6,14,47,0,25.71,44.63,63,21
2024-01-29,P004,Apparel,WH03,383,40,327.06,8,150,0,18.35,55.76,40,44
2024-01-30,P004,Apparel,WH05,358,33,190.63,12,284,1,17.24,48.58,107,35
2024-01-31,P005,Apparel,WH05,118,37,441.36,5,250,0,36.96,53.39,46,32
2024-02-01,P001,FMCG,WH04,430,36,256.68,7,130,0,15.59,76.54,82,37
2024-02-02,P007,Apparel,WH01,325,19,10.07,14,39,1,19.64,45.13,26,23
2024-02-03,P007,Apparel,WH01,270,29,277.27,6,90,0,25.77,49.28,70,31
2024-02-04,P009,FMCG,WH04,222,23,174.62,10,183,0,33.5,68.71,20,23
2024-02-05,P001,FMCG,WH01,389,36,370.5,4,196,0,20.03,56.1,70,34
2024-02-06,P010,FMCG,WH02,421,28,264.83,1,159,1,32.71,72.82,54,32
2024-02-07,P002,FMCG,WH04,86,31,71.29,7,113,0,23.25,63.77,98,29
2024-02-08,P009,Home Goods,WH05,452,32,420.75,9,67,1,26.63,67.61,67,31
2024-02-09,P008,Electronics,WH02,397,39,426.9,5,25,1,24.87,49.14,37,36
2024-02-10,P002,Apparel,WH04,493,24,270.09,1,139,1,38.71,34.82,32,26
2024-02-11,P008,Apparel,WH01,352,29,230.04,5,82,0,20.58,64.08,93,31
2024-02-12,P005,Home Goods,WH04,240,31,83.41,11,128,0,21.47,45.99,107,33
2024-02-13,P001,Electronics,WH01,238,36,132.57,9,266,1,32.57,54.13,110,38
2024-02-14,P004,FMCG,WH01,182,28,211.92,12,42,0,30.8,62.93,105,24
2024-02-15,P005,Apparel,WH05,274,40,313.5,9,39,1,24.17,66.22,110,38
2024-02-16,P003,Apparel,WH03,441,25,132.95,9,42,1,29.45,38.57,69,28
2024-02-17,P006,Home Goods,WH03,401,24,493.23,8,253,0,29.46,70.34,51,21
2024-02-18,P004,Home Goods,WH04,56,28,427.07,12,167,1,35.47,46.89,88,24
2024-02-19,P001,Home Goods,WH04,398,35,432.55,14,70,1,16.91,35.5,33,38
2024-02-20,P008,Home Goods,WH02,120,34,200.27,9,82,0,30.19,44.15,85,29
2024-02-21,P002,Electronics,WH05,422,29,430.74,12,64,1,15.64,68.68,51,24
2024-02-22,P004,Apparel,WH05,151,24,289.63,6,188,1,18.37,64.1,29,20
2024-02-23,P002,FMCG,WH03,195,37,480.02,11,186,1,34.83,47.67,7,36
2024-02-24,P004,Home Goods,WH02,395,29,127.74,14,278,0,25.01,68.34,103,26
2024-02-25,P006,FMCG,WH05,434,31,346.86,2,174,1,30.72,33.75,25,27
2024-02-26,P004,Electronics,WH01,268,29,320.22,13,167,1,27.32,38.13,69,24
2024-02-27,P008,Electronics,WH04,457,28,16.25,13,43,0,21.86,52.08,82,32
2024-02-28,P008,FMCG,WH01,485,25,493.54,8,49,1,24.83,70.31,101,25
2024-02-29,P001,Apparel,WH02,380,28,134.84,5,99,0,18.15,44.06,53,32
2024-03-01,P010,Electronics,WH03,419,30,443.07,1,157,0,26.38,67.38,11,28
2024-03-02,P008,FMCG,WH04,90,32,321.44,1,46,1,37.03,74.12,24,29
2024-03-03,P005,Home Goods,WH02,134,40,253.29,13,224,0,24.88,64.88,25,44
2024-03-04,P004,FMCG,WH02,171,18,195.01,8,196,0,22.92,76.71,34,17
2024-03-05,P005,FMCG,WH04,241,30,444.41,8,25,0,21.98,33.48,75,32
2024-03-06,P001,Home Goods,WH02,163,36,406.01,8,145,1,17.95,63.08,86,32
2024-03-07,P002,Home Goods,WH04,206,29,450.02,6,6,1,34.93,66.42,12,29
2024-03-08,P005,FMCG,WH05,142,43,33.22,3,114,1,35.34,38.13,68,47
2024-03-09,P008,FMCG,WH03,343,25,496.98,13,176,1,20.24,77.13,70,24
2024-03-10,P008,Electronics,WH03,305,35,254.17,5,234,1,16.16,52.16,106,33
2024-03-11,P005,Apparel,WH02,462,29,336.41,8,51,0,33.63,72.53,30,28
2024-03-12,P003,Home Goods,WH04,435,26,226.68,9,219,1,22.19,33.01,74,30
2024-03-13,P006,Home Goods,WH01,284,30,485.85,8,207,1,15.14,62.44,8,28
2024-03-14,P005,Electronics,WH01,172,37,452.78,3,80,1,21.12,31.59,88,41
2024-03-15,P003,Home Goods,WH03,390,37,187.43,8,297,0,19.83,37.55,87,37
2024-03-16,P001,Electronics,WH03,314,36,178.85,14,258,0,20.99,60.5,93,31
2024-03-17,P010,Home Goods,WH04,471,36,420.03,7,184,0,21.53,68.63,56,37
2024-03-18,P001,Electronics,WH03,388,34,382.17,4,183,1,17.49,65.91,24,37
2024-03-19,P003,FMCG,WH05,203,26,442.62,13,110,0,30.42,59.43,103,30
2024-03-20,P009,FMCG,WH01,382,30,461.79,4,235,0,18.66,67.31,31,34
2024-03-21,P003,Home Goods,WH01,126,29,499.78,11,56,0,17.31,32.83,34,30
2024-03-22,P005,FMCG,WH01,151,34,311.39,8,130,0,19.0,35.15,54,35
2024-03-23,P008,FMCG,WH05,378,24,479.8,5,129,1,17.29,57.97,47,25
2024-03-24,P002,Electronics,WH01,366,29,356.98,2,26,0,28.07,79.41,61,28
2024-03-25,P004,Electronics,WH04,184,36,263.11,2,91,0,17.9,63.33,30,39
2024-03-26,P004,Home Goods,WH05,103,26,94.85,9,41,1,25.68,63.98,36,28
2024-03-27,P008,Electronics,WH03,114,25,92.83,13,266,0,35.71,73.15,111,28
2024-03-28,P006,Apparel,WH01,269,50,326.67,14,63,0,31.65,50.58,35,54
2024-03-29,P007,FMCG,WH03,403,23,281.51,10,132,0,16.94,35.4,60,20
2024-03-30,P009,Electronics,WH01,224,29,89.36,10,57,0,23.07,50.25,27,32
2024-03-31,P003,Electronics,WH03,188,21,400.66,10,210,1,33.7,39.48,73,22
2024-04-01,P010,Apparel,WH05,315,30,369.62,10,274,0,18.34,48.06,28,28
2024-04-02,P009,FMCG,WH05,257,36,403.2,8,98,0,15.3,75.47,5,37
2024-04-03,P001,Apparel,WH05,206,26,326.53,4,190,0,27.68,73.32,65,22
2024-04-04,P002,Home Goods,WH02,426,27,38.88,1,159,1,38.31,75.75,52,27
2024-04-05,P008,Electronics,WH05,135,33,319.59,13,203,1,28.19,61.67,68,32
2024-04-06,P007,FMCG,WH02,131,22,494.35,12,77,0,28.4,71.11,20,26
2024-04-07,P001,Home Goods,WH01,387,41,369.37,10,81,0,20.28,46.08,88,45
2024-04-08,P001,Home Goods,WH02,386,26,478.33,2,133,0,28.18,51.93,3,23
2024-04-09,P001,Home Goods,WH04,163,31,359.98,9,281,0,17.54,62.04,88,33
2024-04-10,P008,FMCG,WH03,346,27,377.65,14,94,0,28.06,73.43,47,28
2024-04-11,P005,Electronics,WH05,355,26,210.5,13,133,1,33.79,62.84,29,23
2024-04-12,P008,Apparel,WH02,439,31,477.72,13,91,1,36.77,60.86,117,28
2024-04-13,P006,FMCG,WH04,298,28,393.75,10,254,1,30.64,63.32,54,32
2024-04-14,P003,Apparel,WH03,322,29,285.66,5,114,1,15.1,59.07,119,28
2024-04-15,P006,Home Goods,WH01,120,36,15.69,6,156,0,17.42,77.21,109,36
2024-04-16,P005,Electronics,WH04,282,30,384.39,4,216,1,27.54,33.34,27,25
2024-04-17,P005,Home Goods,WH04,67,18,303.92,4,7,0,17.55,64.14,68,20
2024-04-18,P004,Home Goods,WH03,358,36,405.73,13,206,1,23.88,76.2,4,39
2024-04-19,P005,Home Goods,WH03,157,31,48.07,7,23,1,26.2,63.01,32,29
2024-04-20,P009,Home Goods,WH05,239,28,372.68,7,220,1,38.33,50.06,63,28
2024-04-21,P007,Home Goods,WH02,392,35,135.08,2,174,1,34.73,65.19,94,32
2024-04-22,P009,Apparel,WH05,139,41,14.95,14,115,0,24.17,77.97,66,37
2024-04-23,P003,Apparel,WH02,101,30,19.83,13,235,1,15.47,79.99,93,30
2024-04-24,P005,FMCG,WH02,467,30,470.5,11,202,1,19.53,45.32,115,27
2024-04-25,P008,Apparel,WH04,143,24,278.01,12,238,1,18.01,57.41,14,27
2024-04-26,P009,FMCG,WH02,97,32,285.33,12,184,1,31.56,36.2,1,34
2024-04-27,P010,Electronics,WH01,407,21,313.85,2,92,0,23.9,52.52,112,25
2024-04-28,P004,Apparel,WH04,202,27,76.56,2,71,0,24.88,69.82,10,23
2024-04-29,P001,Electronics,WH03,408,26,471.91,12,269,0,24.02,76.17,106,24
2024-04-30,P005,FMCG,WH05,414,31,307.5,9,116,1,37.04,34.06,2,28
2024-05-01,P009,FMCG,WH04,412,21,180.34,3,50,0,19.63,32.4,60,24
2024-05-02,P005,FMCG,WH02,490,35,27.53,3,31,0,26.52,72.99,86,33
2024-05-03,P008,FMCG,WH02,148,31,200.71,13,199,0,17.71,56.08,56,31
2024-05-04,P006,FMCG,WH05,237,29,206.91,8,258,1,17.58,55.43,118,26
2024-05-05,P009,FMCG,WH04,68,21,275.39,7,174,0,19.26,40.69,102,25
2024-05-06,P005,Home Goods,WH04,307,32,203.78,2,79,0,18.12,67.63,10,28
2024-05-07,P009,FMCG,WH04,227,27,124.19,7,145,0,30.83,59.18,61,27
2024-05-08,P002,Home Goods,WH03,316,27,118.74,11,185,1,36.8,58.8,36,22
2024-05-09,P003,Apparel,WH03,151,33,333.1,2,263,0,39.94,70.89,86,29
2024-05-10,P004,Home Goods,WH04,320,26,247.23,8,140,1,20.88,52.31,88,24
2024-05-11,P003,FMCG,WH04,95,31,203.69,1,167,1,35.14,47.87,115,33
2024-05-12,P007,Electronics,WH02,417,30,34.69,11,136,0,18.51,57.94,62,31
2024-05-13,P010,Apparel,WH01,351,32,466.57,12,77,1,35.31,51.87,43,28
2024-05-14,P010,Home Goods,WH05,92,24,178.98,11,67,1,25.62,33.65,47,24
2024-05-15,P002,Apparel,WH01,334,23,423.31,3,72,1,28.0,36.21,96,26
2024-05-16,P004,FMCG,WH03,63,29,267.39,7,72,1,38.56,51.29,51,25
2024-05-17,P003,FMCG,WH03,492,32,338.34,3,250,1,31.18,38.57,101,27
2024-05-18,P010,FMCG,WH05,232,38,341.17,8,204,0,27.95,63.31,17,33
2024-05-19,P010,FMCG,WH05,458,34,324.18,13,139,0,30.93,46.76,34,31
2024-05-20,P006,Electronics,WH02,233,31,352.47,12,250,0,27.03,65.9,119,26
2024-05-21,P009,FMCG,WH04,274,36,156.01,14,4,1,24.32,44.61,105,37
2024-05-22,P003,Home Goods,WH02,144,28,322.78,6,259,1,18.05,79.0,18,24
2024-05-23,P005,Apparel,WH05,79,38,392.73,7,65,0,30.29,63.34,78,33
2024-05-24,P009,Home Goods,WH05,222,29,97.48,6,288,0,34.05,37.62,79,29
2024-05-25,P009,Home Goods,WH01,397,30,490.57,3,111,0,22.26,39.18,80,31
2024-05-26,P003,Apparel,WH01,226,38,267.46,2,135,0,23.84,32.73,14,39
2024-05-27,P007,FMCG,WH02,82,30,127.28,10,297,0,37.76,38.17,119,27
2024-05-28,P004,Apparel,WH02,377,32,326.59,5,147,1,18.02,76.51,75,32
2024-05-29,P005,Apparel,WH05,442,23,430.27,6,163,0,39.59,30.94,7,18
2024-05-30,P006,Apparel,WH03,426,34,180.76,9,273,0,19.91,46.54,85,31
2024-05-31,P010,FMCG,WH04,148,35,113.06,8,275,1,25.6,77.67,38,38
2024-06-01,P001,Electronics,WH04,384,30,236.94,5,242,1,21.86,55.81,69,31
2024-06-02,P008,Apparel,WH03,492,26,211.92,6,268,1,16.11,55.37,117,26
2024-06-03,P001,FMCG,WH02,424,31,374.29,11,157,0,24.56,36.36,93,35
2024-06-04,P008,FMCG,WH05,281,19,362.7,9,68,1,35.83,53.7,105,16
2024-06-05,P008,Electronics,WH05,219,38,290.41,8,16,1,20.24,45.6,0,42
2024-06-06,P010,Apparel,WH02,408,26,474.41,9,114,1,23.3,36.38,15,27
2024-06-07,P005,Electronics,WH04,471,34,419.04,1,111,0,19.25,58.33,83,31
2024-06-08,P005,Home Goods,WH02,414,30,258.77,8,168,0,15.6,54.68,89,32
2024-06-09,P004,Electronics,WH03,460,26,179.81,3,127,1,21.62,65.47,57,27
2024-06-10,P004,Home Goods,WH05,50,26,361.21,5,19,1,23.43,60.88,74,27
2024-06-11,P008,Apparel,WH01,259,30,398.18,13,55,1,24.21,40.69,59,30
2024-06-12,P001,FMCG,WH04,72,35,33.73,9,270,1,39.11,57.9,106,32
2024-06-13,P004,Home Goods,WH05,86,31,421.13,13,186,1,33.45,36.68,25,31
2024-06-14,P005,Home Goods,WH05,427,34,122.89,5,3,1,23.94,37.28,48,35
2024-06-15,P008,Apparel,WH04,350,35,220.84,3,214,0,17.45,49.51,18,37
2024-06-16,P003,Apparel,WH02,353,14,180.75,13,220,1,35.07,70.72,33,13
2024-06-17,P009,Home Goods,WH04,373,29,45.74,13,224,0,28.28,41.86,115,24
2024-06-18,P010,Electronics,WH01,459,35,431.99,11,253,0,20.55,65.04,45,31
2024-06-19,P004,Apparel,WH01,309,35,418.56,14,13,1,38.92,77.16,97,37
2024-06-20,P008,Home Goods,WH05,240,30,223.49,2,138,1,29.85,61.09,12,31
2024-06-21,P010,Home Goods,WH02,454,27,190.09,8,60,0,25.31,77.24,38,27
2024-06-22,P008,Home Goods,WH02,318,30,312.85,7,174,0,15.9,43.95,67,29
2024-06-23,P008,Electronics,WH03,265,25,167.05,1,159,0,22.38,72.61,35,28
2024-06-24,P004,Apparel,WH03,76,38,19.42,11,114,1,24.56,63.43,6,35
2024-06-25,P003,Electronics,WH01,262,29,286.46,4,231,0,18.1,44.35,93,33
2024-06-26,P001,FMCG,WH01,65,37,118.52,8,162,0,31.32,73.88,115,32
2024-06-27,P001,Home Goods,WH02,192,34,73.53,14,265,1,31.74,70.51,82,36
2024-06-28,P003,FMCG,WH02,194,24,392.39,7,32,1,24.21,42.72,103,24
2024-01-01,P008,Electronics,WH04,444,38,109.05,11,58,0,20.11,30.47,114,39
2024-01-02,P010,Home Goods,WH03,72,34,204.08,5,85,1,27.26,51.48,46,31
2024-01-03,P002,Electronics,WH04,186,33,308.79,10,223,0,35.53,75.03,78,29
2024-01-04,P010,Apparel,WH02,402,34,221.16,11,233,1,22.51,67.32,71,37
2024-01-05,P004,FMCG,WH04,310,22,411.99,1,161,1,16.84,53.42,77,19
2024-01-06,P004,Electronics,WH03,111,25,314.0,14,283,1,16.28,50.56,105,20
2024-01-07,P003,Electronics,WH01,55,25,263.04,3,13,0,23.31,76.13,21,26
2024-01-08,P009,FMCG,WH02,422,38,156.19,6,79,1,19.25,47.91,79,40
2024-01-09,P010,Electronics,WH02,293,34,312.77,11,198,0,38.82,32.1,114,38
2024-01-10,P002,Home Goods,WH05,315,24,248.71,3,168,0,28.04,75.46,29,21
2024-01-11,P001,Apparel,WH05,332,39,268.18,11,176,0,39.8,44.47,62,34
2024-01-12,P005,Electronics,WH01,300,22,94.86,13,116,0,28.43,59.78,102,21
2024-01-13,P001,Home Goods,WH05,349,25,333.06,2,278,0,38.37,51.36,83,29
2024-01-14,P006,FMCG,WH03,304,32,477.78,3,67,0,16.23,34.43,98,36
2024-01-15,P005,FMCG,WH03,328,27,90.76,6,267,0,15.66,36.38,18,27
2024-01-16,P005,Home Goods,WH02,264,30,496.28,6,275,0,21.09,76.02,106,34
2024-01-17,P010,Electronics,WH02,237,26,423.44,8,18,1,15.22,48.02,21,28
2024-01-18,P004,Apparel,WH04,116,26,156.33,8,23,1,39.56,65.75,70,24
2024-01-19,P006,Home Goods,WH04,215,33,262.42,10,71,0,26.92,60.72,45,29
2024-01-20,P003,FMCG,WH01,220,33,197.5,9,65,0,37.13,48.44,1,37
2024-01-21,P009,Apparel,WH03,143,30,453.12,13,249,1,39.61,36.05,48,32
2024-01-22,P010,FMCG,WH03,77,36,222.78,1,88,0,27.84,50.84,75,34
2024-01-23,P010,Apparel,WH03,347,31,63.8,1,249,0,31.89,40.7,35,33
2024-01-24,P008,Electronics,WH04,326,38,70.44,6,250,1,26.54,74.67,88,41
2024-01-25,P009,Apparel,WH02,324,37,312.23,14,235,0,28.46,62.29,73,41
2024-01-26,P010,Electronics,WH04,110,33,296.02,7,183,0,30.35,35.66,54,34
2024-01-27,P003,FMCG,WH03,168,25,281.66,11,286,1,33.94,79.48,92,20
2024-01-28,P007,Home Goods,WH01,264,31,450.12,12,123,0,30.49,61.29,93,30
2024-01-29,P006,Apparel,WH02,266,26,433.71,1,34,0,39.91,55.09,31,25
2024-01-30,P010,Electronics,WH04,489,26,496.07,9,21,0,32.84,71.48,88,26
2024-01-31,P010,Electronics,WH05,323,42,72.66,14,296,0,18.11,33.38,73,44
2024-02-01,P009,Electronics,WH03,394,28,452.76,14,261,0,26.37,66.93,44,29
2024-02-02,P003,Home Goods,WH02,292,26,367.42,7,146,1,30.27,68.74,80,25
2024-02-03,P004,FMCG,WH05,333,29,79.27,1,149,1,24.93,38.41,94,26
2024-02-04,P008,FMCG,WH02,325,20,464.59,2,231,1,22.89,56.07,0,16
2024-02-05,P002,Home Goods,WH05,291,26,146.98,8,6,1,36.12,69.52,3,22
2024-02-06,P009,Apparel,WH01,164,39,281.19,11,202,1,38.02,56.63,18,38
2024-02-07,P004,Home Goods,WH01,319,32,116.49,2,295,0,31.98,46.26,45,30
2024-02-08,P001,FMCG,WH02,261,36,290.4,3,113,0,34.69,70.09,63,31
2024-02-09,P006,Electronics,WH01,366,26,238.94,5,32,1,15.91,40.46,1,30
2024-02-10,P001,Home Goods,WH01,326,17,198.63,11,259,1,20.71,71.54,39,13
2024-02-11,P005,FMCG,WH04,272,27,108.71,11,253,1,39.96,42.64,77,23
2024-02-12,P001,Electronics,WH05,352,23,176.06,14,147,0,34.38,67.12,0,26
2024-02-13,P007,FMCG,WH02,225,48,45.71,4,42,1,32.99,44.51,54,43
2024-02-14,P004,Apparel,WH04,284,26,433.79,9,2,1,15.49,38.48,86,22
2024-02-15,P001,Home Goods,WH03,375,33,153.95,13,16,0,25.75,61.4,98,37
2024-02-16,P001,Electronics,WH01,178,37,219.49,4,69,0,18.66,34.35,7,41
2024-02-17,P004,FMCG,WH02,180,31,309.55,14,288,1,27.52,74.34,40,33
2024-02-18,P006,Apparel,WH03,166,36,76.71,2,62,1,18.36,56.79,85,31
2024-02-19,P010,Home Goods,WH05,273,31,471.52,8,266,0,36.86,30.45,7,35
2024-02-20,P010,Apparel,WH01,452,32,214.17,11,52,1,31.07,73.63,30,29
2024-02-21,P001,Electronics,WH02,456,36,283.8,3,265,0,35.41,72.75,105,33
2024-02-22,P007,FMCG,WH03,76,35,460.74,6,284,1,36.33,77.86,30,35
2024-02-23,P006,Electronics,WH05,104,27,320.58,11,158,0,35.49,71.12,32,27
2024-02-24,P004,FMCG,WH04,378,30,356.31,6,15,1,20.77,52.05,99,28
2024-02-25,P004,Home Goods,WH05,153,35,210.61,5,112,1,15.24,46.92,95,35
2024-02-26,P005,FMCG,WH04,203,31,198.89,14,164,0,31.3,72.79,57,27
2024-02-27,P010,Electronics,WH04,453,32,101.6,2,47,0,21.72,45.05,49,27
2024-02-28,P009,Apparel,WH05,407,28,234.99,7,47,0,17.99,43.01,73,27
2024-02-29,P005,FMCG,WH01,149,30,246.07,14,125,0,38.74,34.85,36,30
2024-03-01,P001,Home Goods,WH01,357,41,217.5,1,204,0,36.32,31.57,104,42
2024-03-02,P010,Apparel,WH03,492,22,117.25,1,173,1,16.22,62.77,94,24
2024-03-03,P005,FMCG,WH02,119,33,292.98,9,195,0,19.84,50.72,76,29
2024-03-04,P001,Electronics,WH04,273,34,112.25,14,242,1,30.67,61.75,70,37
2024-03-05,P002,Electronics,WH01,250,37,499.71,8,92,1,32.71,45.42,36,34
2024-03-06,P010,Home Goods,WH01,269,34,195.65,6,145,1,24.11,76.04,17,34
2024-03-07,P006,Apparel,WH04,109,27,423.02,12,2,1,26.41,47.1,49,30
2024-03-08,P007,Apparel,WH01,439,26,497.77,13,238,1,27.09,79.29,93,29
2024-03-09,P009,FMCG,WH04,439,33,273.83,6,237,0,21.79,46.08,16,35
2024-03-10,P006,Home Goods,WH02,249,26,12.13,4,261,0,39.71,67.55,87,23
2024-03-11,P008,Apparel,WH05,328,22,61.35,4,296,1,34.1,51.72,58,22
2024-03-12,P008,Apparel,WH04,247,34,236.87,4,57,0,20.03,77.28,57,32
